Stock Price,Strike Price,Maturity,Dividends,Volatility,Risk-free,Call Price
21.99,27,0.254760311,0.0275,0.3434,0.0088,0.2
21.99,12,0.503904733,0.0275,0.3434,0.0088,9.8
21.99,13,0.503904733,0.0275,0.3434,0.0088,8.9
21.99,14,0.503904733,0.0275,0.3434,0.0088,7.8
21.99,15,0.503904733,0.0275,0.3434,0.0088,7
21.99,17,0.503904733,0.0275,0.3434,0.0088,5
21.99,18,0.503904733,0.0275,0.3434,0.0088,4.3
21.99,19,0.503904733,0.0275,0.3434,0.0088,3.6
21.99,20,0.503904733,0.0275,0.3434,0.0088,2.95
21.99,21,0.503904733,0.0275,0.3434,0.0088,2.3
21.99,22,0.503904733,0.0275,0.3434,0.0088,1.85
21.99,23,0.503904733,0.0275,0.3434,0.0088,1.45
21.99,24,0.503904733,0.0275,0.3434,0.0088,1.2
21.99,25,0.503904733,0.0275,0.3434,0.0088,0.85
21.99,26,0.503904733,0.0275,0.3434,0.0088,0.7
21.99,27,0.503904733,0.0275,0.3434,0.0088,0.5
21.99,30,0.503904733,0.0275,0.3434,0.0088,0.25
21.99,13,1.174678176,0.0275,0.3434,0.0088,9.6
21.99,15,1.174678176,0.0275,0.3434,0.0088,7.1
21.99,17,1.174678176,0.0275,0.3434,0.0088,5.7
21.99,20,1.174678176,0.0275,0.3434,0.0088,3.9
21.99,22,1.174678176,0.0275,0.3434,0.0088,2.9
21.99,25,1.174678176,0.0275,0.3434,0.0088,1.9
21.99,27,1.174678176,0.0275,0.3434,0.0088,1.35
21.99,30,1.174678176,0.0275,0.3434,0.0088,0.85
21.99,35,1.174678176,0.0275,0.3434,0.0088,0.4
21.99,10,2.171255862,0.0275,0.3434,0.0088,12.6
21.99,15,2.171255862,0.0275,0.3434,0.0088,8.5
21.99,17,2.171255862,0.0275,0.3434,0.0088,7.3
21.99,20,2.171255862,0.0275,0.3434,0.0088,4.8
21.99,22,2.171255862,0.0275,0.3434,0.0088,4
21.99,25,2.171255862,0.0275,0.3434,0.0088,2.9
21.99,27,2.171255862,0.0275,0.3434,0.0088,2.3
21.99,30,2.171255862,0.0275,0.3434,0.0088,2.25
21.99,35,2.171255862,0.0275,0.3434,0.0088,1
149.04,110,0.00561589,0.0066,0.2992,0.0088,39.8
149.04,120,0.00561589,0.0066,0.2992,0.0088,29.8
149.04,125,0.00561589,0.0066,0.2992,0.0088,27.2
149.04,130,0.00561589,0.0066,0.2992,0.0088,19.8
149.04,135,0.00561589,0.0066,0.2992,0.0088,14.7
149.04,140,0.00561589,0.0066,0.2992,0.0088,10.3
149.04,145,0.00561589,0.0066,0.2992,0.0088,4.9
149.04,150,0.00561589,0.0066,0.2992,0.0088,1.35
149.04,155,0.00561589,0.0066,0.2992,0.0088,0.3
149.04,160,0.00561589,0.0066,0.2992,0.0088,0.2
149.04,165,0.00561589,0.0066,0.2992,0.0088,0.05
149.04,170,0.00561589,0.0066,0.2992,0.0088,0.05
149.04,175,0.00561589,0.0066,0.2992,0.0088,0.05
149.04,180,0.00561589,0.0066,0.2992,0.0088,0.05
149.04,185,0.00561589,0.0066,0.2992,0.0088,0.05
149.04,190,0.00561589,0.0066,0.2992,0.0088,0.1
149.04,195,0.00561589,0.0066,0.2992,0.0088,0.1
149.04,200,0.00561589,0.0066,0.2992,0.0088,0.05
149.04,210,0.00561589,0.0066,0.2992,0.0088,0.15
149.04,60,0.082275712,0.0066,0.2992,0.0088,95.5
149.04,65,0.082275712,0.0066,0.2992,0.0088,89
149.04,70,0.082275712,0.0066,0.2992,0.0088,86.4
149.04,80,0.082275712,0.0066,0.2992,0.0088,70.6
149.04,85,0.082275712,0.0066,0.2992,0.0088,66.5
149.04,90,0.082275712,0.0066,0.2992,0.0088,61.4
149.04,110,0.082275712,0.0066,0.2992,0.0088,45.7
149.04,115,0.082275712,0.0066,0.2992,0.0088,25.2
149.04,120,0.082275712,0.0066,0.2992,0.0088,31.4
149.04,125,0.082275712,0.0066,0.2992,0.0088,26.7
149.04,130,0.082275712,0.0066,0.2992,0.0088,20.4
149.04,135,0.082275712,0.0066,0.2992,0.0088,17
149.04,140,0.082275712,0.0066,0.2992,0.0088,12.6
149.04,145,0.082275712,0.0066,0.2992,0.0088,8.5
149.04,150,0.082275712,0.0066,0.2992,0.0088,5.2
149.04,155,0.082275712,0.0066,0.2992,0.0088,2.95
149.04,160,0.082275712,0.0066,0.2992,0.0088,1.6
149.04,165,0.082275712,0.0066,0.2992,0.0088,0.65
149.04,170,0.082275712,0.0066,0.2992,0.0088,0.35
149.04,175,0.082275712,0.0066,0.2992,0.0088,0.7
149.04,180,0.082275712,0.0066,0.2992,0.0088,0.6
149.04,185,0.082275712,0.0066,0.2992,0.0088,0.45
149.04,190,0.082275712,0.0066,0.2992,0.0088,0.35
149.04,195,0.082275712,0.0066,0.2992,0.0088,0.3
149.04,200,0.082275712,0.0066,0.2992,0.0088,0.95
149.04,210,0.082275712,0.0066,0.2992,0.0088,0.25
149.04,220,0.082275712,0.0066,0.2992,0.0088,0.05
149.04,230,0.082275712,0.0066,0.2992,0.0088,0.35
149.04,45,0.158935534,0.0066,0.2992,0.0088,59.1
149.04,60,0.158935534,0.0066,0.2992,0.0088,79.02
149.04,70,0.158935534,0.0066,0.2992,0.0088,73.7
149.04,75,0.158935534,0.0066,0.2992,0.0088,77.1
149.04,80,0.158935534,0.0066,0.2992,0.0088,50.1
149.04,85,0.158935534,0.0066,0.2992,0.0088,46.4
149.04,90,0.158935534,0.0066,0.2992,0.0088,67.1
149.04,95,0.158935534,0.0066,0.2992,0.0088,38.7
149.04,100,0.158935534,0.0066,0.2992,0.0088,50.9
149.04,105,0.158935534,0.0066,0.2992,0.0088,53.5
149.04,110,0.158935534,0.0066,0.2992,0.0088,45.5
149.04,115,0.158935534,0.0066,0.2992,0.0088,35.3
149.04,120,0.158935534,0.0066,0.2992,0.0088,31
149.04,125,0.158935534,0.0066,0.2992,0.0088,30.1
149.04,130,0.158935534,0.0066,0.2992,0.0088,21.1
149.04,135,0.158935534,0.0066,0.2992,0.0088,17.2
149.04,140,0.158935534,0.0066,0.2992,0.0088,14.3
149.04,145,0.158935534,0.0066,0.2992,0.0088,9.9
149.04,150,0.158935534,0.0066,0.2992,0.0088,7
149.04,155,0.158935534,0.0066,0.2992,0.0088,4.8
149.04,160,0.158935534,0.0066,0.2992,0.0088,3
149.04,165,0.158935534,0.0066,0.2992,0.0088,1.9
149.04,170,0.158935534,0.0066,0.2992,0.0088,1.05
149.04,175,0.158935534,0.0066,0.2992,0.0088,0.65
149.04,180,0.158935534,0.0066,0.2992,0.0088,0.4
149.04,185,0.158935534,0.0066,0.2992,0.0088,0.95
149.04,190,0.158935534,0.0066,0.2992,0.0088,0.7
149.04,195,0.158935534,0.0066,0.2992,0.0088,0.55
149.04,200,0.158935534,0.0066,0.2992,0.0088,0.45
149.04,210,0.158935534,0.0066,0.2992,0.0088,0.2
149.04,220,0.158935534,0.0066,0.2992,0.0088,1.95
149.04,230,0.158935534,0.0066,0.2992,0.0088,1.45
149.04,240,0.158935534,0.0066,0.2992,0.0088,0.85
149.04,250,0.158935534,0.0066,0.2992,0.0088,0.85
149.04,260,0.158935534,0.0066,0.2992,0.0088,0.15
149.04,270,0.158935534,0.0066,0.2992,0.0088,0.15
149.04,120,0.331420133,0.0066,0.2992,0.0088,32.8
149.04,125,0.331420133,0.0066,0.2992,0.0088,39.2
149.04,145,0.331420133,0.0066,0.2992,0.0088,24.9
149.04,150,0.331420133,0.0066,0.2992,0.0088,11.3
149.04,155,0.331420133,0.0066,0.2992,0.0088,8.9
149.04,160,0.331420133,0.0066,0.2992,0.0088,7
149.04,165,0.331420133,0.0066,0.2992,0.0088,5.3
149.04,170,0.331420133,0.0066,0.2992,0.0088,4.6
149.04,175,0.331420133,0.0066,0.2992,0.0088,2.9
149.04,180,0.331420133,0.0066,0.2992,0.0088,2.2
149.04,185,0.331420133,0.0066,0.2992,0.0088,2.65
149.04,190,0.331420133,0.0066,0.2992,0.0088,2.05
149.04,195,0.331420133,0.0066,0.2992,0.0088,1
149.04,200,0.331420133,0.0066,0.2992,0.0088,0.6
149.04,210,0.331420133,0.0066,0.2992,0.0088,0.7
149.04,220,0.331420133,0.0066,0.2992,0.0088,0.9
149.04,230,0.331420133,0.0066,0.2992,0.0088,1.55
149.04,140,0.580564555,0.0066,0.2992,0.0088,21.3
149.04,145,0.580564555,0.0066,0.2992,0.0088,18.5
149.04,160,0.580564555,0.0066,0.2992,0.0088,11
149.04,165,0.580564555,0.0066,0.2992,0.0088,9.2
149.04,170,0.580564555,0.0066,0.2992,0.0088,7.6
149.04,175,0.580564555,0.0066,0.2992,0.0088,6.4
149.04,180,0.580564555,0.0066,0.2992,0.0088,5.1
149.04,185,0.580564555,0.0066,0.2992,0.0088,4.7
149.04,190,0.580564555,0.0066,0.2992,0.0088,4
149.04,210,0.580564555,0.0066,0.2992,0.0088,1.3
149.04,45,1.174678176,0.0066,0.2992,0.0088,103
149.04,50,1.174678176,0.0066,0.2992,0.0088,78.95
149.04,60,1.174678176,0.0066,0.2992,0.0088,81.59
149.04,75,1.174678176,0.0066,0.2992,0.0088,86
149.04,80,1.174678176,0.0066,0.2992,0.0088,72.2
149.04,85,1.174678176,0.0066,0.2992,0.0088,22.5
149.04,90,1.174678176,0.0066,0.2992,0.0088,32.4
149.04,95,1.174678176,0.0066,0.2992,0.0088,19.2
149.04,100,1.174678176,0.0066,0.2992,0.0088,55.7
149.04,105,1.174678176,0.0066,0.2992,0.0088,51.1
149.04,110,1.174678176,0.0066,0.2992,0.0088,47.1
149.04,115,1.174678176,0.0066,0.2992,0.0088,51.2
149.04,120,1.174678176,0.0066,0.2992,0.0088,48.1
149.04,130,1.174678176,0.0066,0.2992,0.0088,33.2
149.04,135,1.174678176,0.0066,0.2992,0.0088,36.4
149.04,140,1.174678176,0.0066,0.2992,0.0088,27.5
149.04,145,1.174678176,0.0066,0.2992,0.0088,32.8
149.04,150,1.174678176,0.0066,0.2992,0.0088,32.38
149.04,155,1.174678176,0.0066,0.2992,0.0088,20.3
149.04,160,1.174678176,0.0066,0.2992,0.0088,18.4
149.04,165,1.174678176,0.0066,0.2992,0.0088,23.3
149.04,170,1.174678176,0.0066,0.2992,0.0088,15
149.04,175,1.174678176,0.0066,0.2992,0.0088,13.1
149.04,180,1.174678176,0.0066,0.2992,0.0088,18
149.04,185,1.174678176,0.0066,0.2992,0.0088,9.7
149.04,190,1.174678176,0.0066,0.2992,0.0088,8.98
149.04,195,1.174678176,0.0066,0.2992,0.0088,14.7
149.04,200,1.174678176,0.0066,0.2992,0.0088,12.6
149.04,210,1.174678176,0.0066,0.2992,0.0088,5
149.04,220,1.174678176,0.0066,0.2992,0.0088,5.9
149.04,230,1.174678176,0.0066,0.2992,0.0088,6.3
149.04,240,1.174678176,0.0066,0.2992,0.0088,4.1
149.04,75,2.171255862,0.0066,0.2992,0.0088,88.66
149.04,230,2.171255862,0.0066,0.2992,0.0088,11.2
83.4,40,0.00561589,0,0.4461,0.0088,43.55
83.4,45,0.00561589,0,0.4461,0.0088,38.55
83.4,47.5,0.00561589,0,0.4461,0.0088,36
83.4,50,0.00561589,0,0.4461,0.0088,33.55
83.4,55,0.00561589,0,0.4461,0.0088,28.55
83.4,56,0.00561589,0,0.4461,0.0088,27.55
83.4,59,0.00561589,0,0.4461,0.0088,24.55
83.4,60,0.00561589,0,0.4461,0.0088,23.55
83.4,61,0.00561589,0,0.4461,0.0088,22.55
83.4,64,0.00561589,0,0.4461,0.0088,19.55
83.4,65,0.00561589,0,0.4461,0.0088,18.55
83.4,66,0.00561589,0,0.4461,0.0088,17.55
83.4,67,0.00561589,0,0.4461,0.0088,16.55
83.4,67.5,0.00561589,0,0.4461,0.0088,16
83.4,68,0.00561589,0,0.4461,0.0088,15.55
83.4,69,0.00561589,0,0.4461,0.0088,14.55
83.4,70,0.00561589,0,0.4461,0.0088,13.55
83.4,71,0.00561589,0,0.4461,0.0088,12.55
83.4,71.5,0.00561589,0,0.4461,0.0088,12.05
83.4,72,0.00561589,0,0.4461,0.0088,11.55
83.4,72.5,0.00561589,0,0.4461,0.0088,11.05
83.4,73,0.00561589,0,0.4461,0.0088,10.55
83.4,73.5,0.00561589,0,0.4461,0.0088,10.05
83.4,74,0.00561589,0,0.4461,0.0088,9.6
83.4,74.5,0.00561589,0,0.4461,0.0088,9.1
83.4,75,0.00561589,0,0.4461,0.0088,8.55
83.4,75.5,0.00561589,0,0.4461,0.0088,8.15
83.4,76,0.00561589,0,0.4461,0.0088,7.65
83.4,76.5,0.00561589,0,0.4461,0.0088,7.1
83.4,77,0.00561589,0,0.4461,0.0088,6.7
83.4,77.5,0.00561589,0,0.4461,0.0088,6.1
83.4,78,0.00561589,0,0.4461,0.0088,5.7
83.4,78.5,0.00561589,0,0.4461,0.0088,5.2
83.4,79,0.00561589,0,0.4461,0.0088,4.75
83.4,79.5,0.00561589,0,0.4461,0.0088,4.3
83.4,80,0.00561589,0,0.4461,0.0088,3.85
83.4,80.5,0.00561589,0,0.4461,0.0088,3.45
83.4,81,0.00561589,0,0.4461,0.0088,2.93
83.4,81.5,0.00561589,0,0.4461,0.0088,2.56
83.4,82,0.00561589,0,0.4461,0.0088,2.18
83.4,82.5,0.00561589,0,0.4461,0.0088,1.87
83.4,83,0.00561589,0,0.4461,0.0088,1.57
83.4,83.5,0.00561589,0,0.4461,0.0088,1.3
83.4,84,0.00561589,0,0.4461,0.0088,1.06
83.4,84.5,0.00561589,0,0.4461,0.0088,0.86
83.4,85,0.00561589,0,0.4461,0.0088,0.69
83.4,85.5,0.00561589,0,0.4461,0.0088,0.56
83.4,86,0.00561589,0,0.4461,0.0088,0.46
83.4,86.5,0.00561589,0,0.4461,0.0088,0.37
83.4,87,0.00561589,0,0.4461,0.0088,0.31
83.4,87.5,0.00561589,0,0.4461,0.0088,0.25
83.4,88,0.00561589,0,0.4461,0.0088,0.2
83.4,88.5,0.00561589,0,0.4461,0.0088,0.16
83.4,89,0.00561589,0,0.4461,0.0088,0.14
83.4,89.5,0.00561589,0,0.4461,0.0088,0.11
83.4,90,0.00561589,0,0.4461,0.0088,0.1
83.4,90.5,0.00561589,0,0.4461,0.0088,0.09
83.4,91,0.00561589,0,0.4461,0.0088,0.07
83.4,92,0.00561589,0,0.4461,0.0088,0.05
83.4,92.5,0.00561589,0,0.4461,0.0088,0.05
83.4,93,0.00561589,0,0.4461,0.0088,0.05
83.4,94,0.00561589,0,0.4461,0.0088,0.04
83.4,95,0.00561589,0,0.4461,0.0088,0.03
83.4,96,0.00561589,0,0.4461,0.0088,0.03
83.4,97,0.00561589,0,0.4461,0.0088,0.04
83.4,97.5,0.00561589,0,0.4461,0.0088,0.02
83.4,98,0.00561589,0,0.4461,0.0088,0.04
83.4,99,0.00561589,0,0.4461,0.0088,0.04
83.4,100,0.00561589,0,0.4461,0.0088,0.02
83.4,101,0.00561589,0,0.4461,0.0088,0.11
83.4,102,0.00561589,0,0.4461,0.0088,0.11
83.4,103,0.00561589,0,0.4461,0.0088,0.04
83.4,104,0.00561589,0,0.4461,0.0088,0.11
83.4,105,0.00561589,0,0.4461,0.0088,0.01
83.4,106,0.00561589,0,0.4461,0.0088,0.01
83.4,107,0.00561589,0,0.4461,0.0088,0.02
83.4,110,0.00561589,0,0.4461,0.0088,0.01
83.4,115,0.00561589,0,0.4461,0.0088,0.01
83.4,120,0.00561589,0,0.4461,0.0088,0.01
83.4,125,0.00561589,0,0.4461,0.0088,0.01
83.4,130,0.00561589,0,0.4461,0.0088,0.01
83.4,135,0.00561589,0,0.4461,0.0088,0.01
83.4,40,0.024780845,0,0.4461,0.0088,43.55
83.4,45,0.024780845,0,0.4461,0.0088,38.55
83.4,50,0.024780845,0,0.4461,0.0088,33.55
83.4,55,0.024780845,0,0.4461,0.0088,28.55
83.4,60,0.024780845,0,0.4461,0.0088,23.55
83.4,65,0.024780845,0,0.4461,0.0088,18.6
83.4,68,0.024780845,0,0.4461,0.0088,15.65
83.4,69,0.024780845,0,0.4461,0.0088,14.65
83.4,70,0.024780845,0,0.4461,0.0088,13.65
83.4,71,0.024780845,0,0.4461,0.0088,12.65
83.4,72,0.024780845,0,0.4461,0.0088,11.7
83.4,73,0.024780845,0,0.4461,0.0088,10.65
83.4,73.5,0.024780845,0,0.4461,0.0088,10.2
83.4,74,0.024780845,0,0.4461,0.0088,9.7
83.4,75,0.024780845,0,0.4461,0.0088,8.95
83.4,76,0.024780845,0,0.4461,0.0088,7.75
83.4,77,0.024780845,0,0.4461,0.0088,6.9
83.4,78,0.024780845,0,0.4461,0.0088,6.35
83.4,79,0.024780845,0,0.4461,0.0088,5.15
83.4,79.5,0.024780845,0,0.4461,0.0088,4.7
83.4,80,0.024780845,0,0.4461,0.0088,4.4
83.4,80.5,0.024780845,0,0.4461,0.0088,4
83.4,81,0.024780845,0,0.4461,0.0088,3.65
83.4,81.5,0.024780845,0,0.4461,0.0088,3.35
83.4,82,0.024780845,0,0.4461,0.0088,3
83.4,82.5,0.024780845,0,0.4461,0.0088,2.75
83.4,83,0.024780845,0,0.4461,0.0088,2.43
83.4,83.5,0.024780845,0,0.4461,0.0088,2.17
83.4,84,0.024780845,0,0.4461,0.0088,1.95
83.4,84.5,0.024780845,0,0.4461,0.0088,1.75
83.4,85,0.024780845,0,0.4461,0.0088,1.54
83.4,85.5,0.024780845,0,0.4461,0.0088,1.38
83.4,86,0.024780845,0,0.4461,0.0088,1.22
83.4,86.5,0.024780845,0,0.4461,0.0088,1.08
83.4,87,0.024780845,0,0.4461,0.0088,0.94
83.4,87.5,0.024780845,0,0.4461,0.0088,0.84
83.4,88,0.024780845,0,0.4461,0.0088,0.73
83.4,88.5,0.024780845,0,0.4461,0.0088,0.64
83.4,89,0.024780845,0,0.4461,0.0088,0.56
83.4,89.5,0.024780845,0,0.4461,0.0088,0.49
83.4,90,0.024780845,0,0.4461,0.0088,0.43
83.4,90.5,0.024780845,0,0.4461,0.0088,0.38
83.4,91,0.024780845,0,0.4461,0.0088,0.34
83.4,91.5,0.024780845,0,0.4461,0.0088,0.3
83.4,92,0.024780845,0,0.4461,0.0088,0.26
83.4,92.5,0.024780845,0,0.4461,0.0088,0.23
83.4,93,0.024780845,0,0.4461,0.0088,0.2
83.4,93.5,0.024780845,0,0.4461,0.0088,0.18
83.4,95,0.024780845,0,0.4461,0.0088,0.12
83.4,96,0.024780845,0,0.4461,0.0088,0.11
83.4,97,0.024780845,0,0.4461,0.0088,0.09
83.4,98,0.024780845,0,0.4461,0.0088,0.19
83.4,99,0.024780845,0,0.4461,0.0088,0.15
83.4,100,0.024780845,0,0.4461,0.0088,0.05
83.4,105,0.024780845,0,0.4461,0.0088,0.03
83.4,110,0.024780845,0,0.4461,0.0088,0.03
83.4,115,0.024780845,0,0.4461,0.0088,0.01
83.4,120,0.024780845,0,0.4461,0.0088,0.11
83.4,125,0.024780845,0,0.4461,0.0088,0.01
83.4,130,0.024780845,0,0.4461,0.0088,0.01
83.4,40,0.043945801,0,0.4461,0.0088,43.55
83.4,45,0.043945801,0,0.4461,0.0088,38.55
83.4,50,0.043945801,0,0.4461,0.0088,33.6
83.4,55,0.043945801,0,0.4461,0.0088,28.6
83.4,60,0.043945801,0,0.4461,0.0088,23.65
83.4,65,0.043945801,0,0.4461,0.0088,18.7
83.4,68,0.043945801,0,0.4461,0.0088,15.65
83.4,69,0.043945801,0,0.4461,0.0088,14.75
83.4,70,0.043945801,0,0.4461,0.0088,13.8
83.4,71,0.043945801,0,0.4461,0.0088,12.95
83.4,72,0.043945801,0,0.4461,0.0088,11.9
83.4,73,0.043945801,0,0.4461,0.0088,10.95
83.4,73.5,0.043945801,0,0.4461,0.0088,10.45
83.4,74,0.043945801,0,0.4461,0.0088,10
83.4,74.5,0.043945801,0,0.4461,0.0088,9.5
83.4,75,0.043945801,0,0.4461,0.0088,9
83.4,75.5,0.043945801,0,0.4461,0.0088,8.65
83.4,76,0.043945801,0,0.4461,0.0088,8.2
83.4,76.5,0.043945801,0,0.4461,0.0088,7.8
83.4,77,0.043945801,0,0.4461,0.0088,7.35
83.4,77.5,0.043945801,0,0.4461,0.0088,6.9
83.4,78,0.043945801,0,0.4461,0.0088,6.6
83.4,78.5,0.043945801,0,0.4461,0.0088,6.15
83.4,79,0.043945801,0,0.4461,0.0088,5.8
83.4,79.5,0.043945801,0,0.4461,0.0088,5.45
83.4,80,0.043945801,0,0.4461,0.0088,5.15
83.4,80.5,0.043945801,0,0.4461,0.0088,4.75
83.4,81,0.043945801,0,0.4461,0.0088,4.4
83.4,81.5,0.043945801,0,0.4461,0.0088,4.15
83.4,82,0.043945801,0,0.4461,0.0088,3.85
83.4,82.5,0.043945801,0,0.4461,0.0088,3.6
83.4,83,0.043945801,0,0.4461,0.0088,3.35
83.4,83.5,0.043945801,0,0.4461,0.0088,3.1
83.4,84,0.043945801,0,0.4461,0.0088,2.86
83.4,84.5,0.043945801,0,0.4461,0.0088,2.59
83.4,85,0.043945801,0,0.4461,0.0088,2.46
83.4,85.5,0.043945801,0,0.4461,0.0088,2.23
83.4,86,0.043945801,0,0.4461,0.0088,2.02
83.4,86.5,0.043945801,0,0.4461,0.0088,1.86
83.4,87,0.043945801,0,0.4461,0.0088,1.7
83.4,88,0.043945801,0,0.4461,0.0088,1.42
83.4,89,0.043945801,0,0.4461,0.0088,1.19
83.4,90,0.043945801,0,0.4461,0.0088,1
83.4,91,0.043945801,0,0.4461,0.0088,0.84
83.4,92,0.043945801,0,0.4461,0.0088,0.84
83.4,93,0.043945801,0,0.4461,0.0088,0.59
83.4,95,0.043945801,0,0.4461,0.0088,0.39
83.4,96,0.043945801,0,0.4461,0.0088,0.36
83.4,97,0.043945801,0,0.4461,0.0088,0.37
83.4,98,0.043945801,0,0.4461,0.0088,0.3
83.4,99,0.043945801,0,0.4461,0.0088,0.26
83.4,100,0.043945801,0,0.4461,0.0088,0.18
83.4,105,0.043945801,0,0.4461,0.0088,0.18
83.4,110,0.043945801,0,0.4461,0.0088,0.06
83.4,115,0.043945801,0,0.4461,0.0088,0.04
83.4,120,0.043945801,0,0.4461,0.0088,0.03
83.4,125,0.043945801,0,0.4461,0.0088,0.03
83.4,45,0.063110756,0,0.4461,0.0088,38.6
83.4,50,0.063110756,0,0.4461,0.0088,33.55
83.4,55,0.063110756,0,0.4461,0.0088,28.6
83.4,60,0.063110756,0,0.4461,0.0088,23.7
83.4,65,0.063110756,0,0.4461,0.0088,18.8
83.4,68,0.063110756,0,0.4461,0.0088,15.85
83.4,69.5,0.063110756,0,0.4461,0.0088,14.4
83.4,70,0.063110756,0,0.4461,0.0088,13.95
83.4,71,0.063110756,0,0.4461,0.0088,12.95
83.4,71.5,0.063110756,0,0.4461,0.0088,12.55
83.4,72,0.063110756,0,0.4461,0.0088,12
83.4,72.5,0.063110756,0,0.4461,0.0088,11.6
83.4,73,0.063110756,0,0.4461,0.0088,11.15
83.4,73.5,0.063110756,0,0.4461,0.0088,10.75
83.4,74,0.063110756,0,0.4461,0.0088,10.6
83.4,74.5,0.063110756,0,0.4461,0.0088,9.85
83.4,75,0.063110756,0,0.4461,0.0088,9.4
83.4,75.5,0.063110756,0,0.4461,0.0088,9.05
83.4,76,0.063110756,0,0.4461,0.0088,9
83.4,76.5,0.063110756,0,0.4461,0.0088,8.25
83.4,77,0.063110756,0,0.4461,0.0088,7.8
83.4,77.5,0.063110756,0,0.4461,0.0088,7.45
83.4,78,0.063110756,0,0.4461,0.0088,7.05
83.4,78.5,0.063110756,0,0.4461,0.0088,6.7
83.4,79,0.063110756,0,0.4461,0.0088,6.35
83.4,79.5,0.063110756,0,0.4461,0.0088,6.5
83.4,80,0.063110756,0,0.4461,0.0088,5.75
83.4,80.5,0.063110756,0,0.4461,0.0088,5.85
83.4,81,0.063110756,0,0.4461,0.0088,5.1
83.4,81.5,0.063110756,0,0.4461,0.0088,4.85
83.4,82,0.063110756,0,0.4461,0.0088,4.55
83.4,82.5,0.063110756,0,0.4461,0.0088,4.25
83.4,83,0.063110756,0,0.4461,0.0088,4.15
83.4,83.5,0.063110756,0,0.4461,0.0088,3.75
83.4,84,0.063110756,0,0.4461,0.0088,3.5
83.4,85,0.063110756,0,0.4461,0.0088,3.05
83.4,86,0.063110756,0,0.4461,0.0088,2.79
83.4,86.5,0.063110756,0,0.4461,0.0088,2.72
83.4,87,0.063110756,0,0.4461,0.0088,2.35
83.4,87.5,0.063110756,0,0.4461,0.0088,2.23
83.4,88,0.063110756,0,0.4461,0.0088,2.23
83.4,88.5,0.063110756,0,0.4461,0.0088,2.25
